Purpose,EntryPeriod,ReturnPeriod,Percent
5,48,23,0
5,48,24,0
5,48,25,0
5,48,26,0
5,48,27,0
5,48,28,0
5,48,29,0
5,48,30,0
5,48,31,0
5,48,32,0
5,48,33,0
5,48,34,0
5,48,35,0
5,48,36,0
5,48,37,0
5,48,38,0
5,48,39,0
5,48,40,0
5,48,41,0
5,48,42,0
5,48,43,0
5,48,44,0
5,48,45,0
5,48,46,0
5,48,47,0
5,48,48,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0
6,1,6,0
6,1,7,0
6,1,8,0
6,1,9,0
6,1,10,0
6,1,11,0.001437835
6,1,12,0
6,1,13,0
6,1,14,0
6,1,15,0
6,1,16,0
6,1,17,0
6,1,18,0
6,1,19,0
6,1,20,0
6,1,21,0
6,1,22,0
6,1,23,0
6,1,24,0
6,1,25,0
6,1,26,0
6,1,27,0
6,1,28,0
6,1,29,0
6,1,30,0
6,1,31,0
6,1,32,0.000539433
6,1,33,0
6,1,34,0
6,1,35,0
6,1,36,0
6,1,37,0
6,1,38,0
6,1,39,0
6,1,40,0
6,1,41,0
6,1,42,0
6,1,43,0
6,1,44,0
6,1,45,0
6,1,46,0
6,1,47,0
6,1,48,0
6,2,1,0
6,2,2,0
6,2,3,6.03E-05
6,2,4,0
6,2,5,0.000859973
6,2,6,0.000575447
6,2,7,0
6,2,8,0
6,2,9,0
6,2,10,0.000409868
6,2,11,0
6,2,12,0
6,2,13,0
6,2,14,0
6,2,15,0
6,2,16,0
6,2,17,0
6,2,18,0
6,2,19,0
6,2,20,0
6,2,21,0
6,2,22,0
6,2,23,0
6,2,24,0
6,2,25,0
6,2,26,0
6,2,27,0
6,2,28,0
6,2,29,0
6,2,30,0
6,2,31,0
6,2,32,0
6,2,33,0
6,2,34,0
6,2,35,0
6,2,36,0
6,2,37,0
6,2,38,0
6,2,39,0
6,2,40,0
6,2,41,0
6,2,42,0
6,2,43,0
6,2,44,0
6,2,45,0
6,2,46,0
6,2,47,0
6,2,48,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0
6,3,6,0.000586623
6,3,7,0
6,3,8,0.000410538
6,3,9,0
6,3,10,0
6,3,11,0
6,3,12,0
6,3,13,0
6,3,14,0
6,3,15,0
6,3,16,0
6,3,17,0
6,3,18,0
6,3,19,0
6,3,20,0
6,3,21,0
6,3,22,0
6,3,23,0
6,3,24,0
6,3,25,0
6,3,26,0
6,3,27,0
6,3,28,0
6,3,29,0
6,3,30,0
6,3,31,0
6,3,32,0
6,3,33,0
6,3,34,0
6,3,35,0
6,3,36,0
6,3,37,0
6,3,38,0
6,3,39,0
6,3,40,0
6,3,41,0
6,3,42,0
6,3,43,0
6,3,44,0
6,3,45,0
6,3,46,0
6,3,47,0
6,3,48,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0
6,4,6,0.003652385
6,4,7,0.001040555
6,4,8,0
6,4,9,0
6,4,10,0
6,4,11,0
6,4,12,0
6,4,13,0
6,4,14,0
6,4,15,0
6,4,16,0
6,4,17,0
6,4,18,0
6,4,19,0
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,4,24,0
6,4,25,0
6,4,26,0
6,4,27,0
6,4,28,0
6,4,29,0
6,4,30,0
6,4,31,0
6,4,32,0
6,4,33,0
6,4,34,0
6,4,35,0
6,4,36,0
6,4,37,0
6,4,38,0
6,4,39,0
6,4,40,0
6,4,41,0
6,4,42,0
6,4,43,0
6,4,44,0
6,4,45,0
6,4,46,0
6,4,47,0
6,4,48,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0
6,5,6,0.000811833
6,5,7,0.000456134
6,5,8,0.001466173
6,5,9,0.000107563
6,5,10,0.000630034
6,5,11,0
6,5,12,0.000210873
6,5,13,0
6,5,14,0
6,5,15,0.000501909
6,5,16,0
6,5,17,0.000359051
6,5,18,0
6,5,19,0
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,5,24,0
6,5,25,0
6,5,26,0
6,5,27,0
6,5,28,0
6,5,29,0.003055676
6,5,30,0
6,5,31,0
6,5,32,0
6,5,33,0.001956798
6,5,34,0
6,5,35,0.000213305
6,5,36,0
6,5,37,0
6,5,38,0
6,5,39,0
6,5,40,0
6,5,41,0
6,5,42,0
6,5,43,0
6,5,44,0
6,5,45,0
6,5,46,0
6,5,47,0
6,5,48,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0
6,6,6,0
6,6,7,0.00090778
6,6,8,0.000342355
6,6,9,0.003266087
6,6,10,0.002960703
6,6,11,0.002641578
6,6,12,0.000575065
6,6,13,0.000735714
6,6,14,0.000357795
6,6,15,0.000210388
6,6,16,0.003997609
6,6,17,0
6,6,18,0
6,6,19,0.002477568
6,6,20,0
6,6,21,0.000560543
6,6,22,0.00035017
6,6,23,0
6,6,24,0
6,6,25,0.000506085
6,6,26,0.001227387
6,6,27,0.000641854
6,6,28,0
6,6,29,0.00042346
6,6,30,0.000159192
6,6,31,0.000647126
6,6,32,0
6,6,33,0.000306536
6,6,34,0.000302483
6,6,35,0
6,6,36,0
6,6,37,0
6,6,38,0
6,6,39,0
6,6,40,0
6,6,41,0
6,6,42,0
6,6,43,0
6,6,44,0
6,6,45,0
6,6,46,0
6,6,47,0
6,6,48,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0
6,7,6,0
6,7,7,0
6,7,8,0.000622936
6,7,9,0.007319589
6,7,10,0.001745537
6,7,11,0.001142818
6,7,12,0.000205304
6,7,13,0.00176568
6,7,14,0.000914293
6,7,15,0
6,7,16,0
6,7,17,0
6,7,18,0.002467028
6,7,19,0
6,7,20,0.000284632
6,7,21,0
6,7,22,0.000348938
6,7,23,0
6,7,24,0.000677478
6,7,25,0.000172271
6,7,26,0
6,7,27,0.00251391
6,7,28,0.001689655
6,7,29,0.001506441
6,7,30,0
6,7,31,0.000677448
6,7,32,0
6,7,33,0.00130393
6,7,34,0
6,7,35,0
6,7,36,0
6,7,37,0
6,7,38,0
6,7,39,0
6,7,40,0
6,7,41,0
6,7,42,0
6,7,43,0
6,7,44,0
6,7,45,0
6,7,46,0
6,7,47,0
6,7,48,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0
6,8,6,0
6,8,7,0
6,8,8,0.000245402
6,8,9,0.000596181
6,8,10,0.001477755
6,8,11,0.004546362
6,8,12,0.002109244
6,8,13,0.000628253
6,8,14,0.000306345
6,8,15,0.002024872
6,8,16,0.000859745
6,8,17,0
6,8,18,0
6,8,19,0
6,8,20,0.000831014
6,8,21,0.000580829
6,8,22,0
6,8,23,0
6,8,24,0.001699319
6,8,25,0.001135759
6,8,26,0
6,8,27,0.005461091
6,8,28,0.000823768
6,8,29,0.000742683
6,8,30,0
6,8,31,0.001490616
6,8,32,0
6,8,33,0
6,8,34,0.000845958
6,8,35,0.001368824
6,8,36,0
6,8,37,0
6,8,38,0
6,8,39,0
6,8,40,0
6,8,41,0
6,8,42,0
6,8,43,0
6,8,44,0
6,8,45,0
6,8,46,0
6,8,47,0
6,8,48,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0
6,9,6,0
6,9,7,0
6,9,8,0
6,9,9,0
6,9,10,0
6,9,11,0.00180072
6,9,12,0.001980735
6,9,13,0.004152074
6,9,14,0.00038761
6,9,15,0
6,9,16,0.000779722
6,9,17,0.001215341
6,9,18,0.003539808
6,9,19,0.000207998
6,9,20,0.000597442
6,9,21,0.000217028
6,9,22,0
6,9,23,0.000758772
6,9,24,0
6,9,25,0.002248269
6,9,26,0
6,9,27,0.000373103
6,9,28,0
6,9,29,0.002289003
6,9,30,0.000851038
6,9,31,0.00057645
6,9,32,0
6,9,33,0.001362627
6,9,34,0.000896054
6,9,35,0.000860936
6,9,36,0
6,9,37,0
6,9,38,0
6,9,39,0
6,9,40,0
6,9,41,0
6,9,42,0.002007996
6,9,43,0
6,9,44,0
6,9,45,0
6,9,46,0
6,9,47,0
6,9,48,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0
6,10,6,0
6,10,7,0
6,10,8,0
6,10,9,0
6,10,10,0.000261499
6,10,11,0.003318866
6,10,12,0.000962599
6,10,13,0.004662181
6,10,14,0.001550234
6,10,15,0.004703753
6,10,16,0.000636251
6,10,17,0.00175309
6,10,18,0
6,10,19,0.003158231
6,10,20,0.000946207
6,10,21,0.003203034
6,10,22,0.000267196
6,10,23,0.000301448
6,10,24,0.001937336
6,10,25,0.003536052
6,10,26,0.001908486
6,10,27,0.000373103
6,10,28,0
6,10,29,0.003657487
6,10,30,0
6,10,31,0
6,10,32,0
6,10,33,0
6,10,34,0
6,10,35,0
6,10,36,0.001598912
6,10,37,0
6,10,38,0
6,10,39,0
6,10,40,0
6,10,41,0
6,10,42,0
6,10,43,0
6,10,44,0
6,10,45,0
6,10,46,0
6,10,47,0
6,10,48,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0
6,11,6,0
6,11,7,0
6,11,8,0
6,11,9,0
6,11,10,0
6,11,11,0
6,11,12,0
6,11,13,0.000824227
6,11,14,0.003001665
6,11,15,0.004704323
6,11,16,0.002465927
6,11,17,0.005306299
6,11,18,0.001859972
6,11,19,0.000734973
6,11,20,0.000926128
6,11,21,0.001417856
6,11,22,0.008719746
6,11,23,0.000101246
6,11,24,0
6,11,25,0.001275208
6,11,26,0
6,11,27,0.000274384
6,11,28,0.001594835
6,11,29,0
6,11,30,0.000358162
6,11,31,0.000736794
6,11,32,0.000887195
6,11,33,0
6,11,34,0
6,11,35,0.000406876
6,11,36,0
6,11,37,0
6,11,38,0
6,11,39,0
6,11,40,0
6,11,41,0
6,11,42,0
6,11,43,0
6,11,44,0
6,11,45,0
6,11,46,0
6,11,47,0
6,11,48,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0
6,12,6,0
6,12,7,0
6,12,8,0
6,12,9,0
6,12,10,0
6,12,11,0
6,12,12,0.000179359
6,12,13,0.000257307
6,12,14,0.000797324
6,12,15,0.002473336
6,12,16,0.000645972
6,12,17,0.004467854
6,12,18,0.005294131
6,12,19,0.008473876
6,12,20,0.005419452
6,12,21,0.003068143
6,12,22,0.003105289
6,12,23,0.000236688
6,12,24,0
6,12,25,0.000890892
6,12,26,0.002844876
6,12,27,0
6,12,28,0
6,12,29,0
6,12,30,0.000595447
6,12,31,0.001583889
6,12,32,0
6,12,33,0
6,12,34,0.000295838
6,12,35,0.000255344
6,12,36,0
6,12,37,0.000479604
6,12,38,0
6,12,39,0
6,12,40,0
6,12,41,0
6,12,42,0
6,12,43,0
6,12,44,0
6,12,45,0
6,12,46,0
6,12,47,0
6,12,48,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0
6,13,6,0
6,13,7,0
6,13,8,0
6,13,9,0
6,13,10,0
6,13,11,0
6,13,12,0
6,13,13,0
6,13,14,0
6,13,15,0.001285246
6,13,16,0.007877612
6,13,17,0.015602238
6,13,18,0.001617622
6,13,19,0.001019457
6,13,20,0.003273611
6,13,21,0.001908626
6,13,22,0.006377972
6,13,23,0.00136208
6,13,24,0.000259581
6,13,25,7.17E-05
6,13,26,0.0137034
6,13,27,0.000940317
6,13,28,0
6,13,29,0
6,13,30,0.000796421
6,13,31,0
6,13,32,0
6,13,33,0
6,13,34,0
6,13,35,0
6,13,36,0
6,13,37,0
6,13,38,0
6,13,39,0
6,13,40,0
6,13,41,0
6,13,42,0
6,13,43,0
6,13,44,0
6,13,45,0
6,13,46,0
6,13,47,0
6,13,48,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,0
6,14,7,0
6,14,8,0
6,14,9,0
6,14,10,0
6,14,11,0
6,14,12,0
6,14,13,0
6,14,14,0
6,14,15,0
6,14,16,0
6,14,17,0.000599417
6,14,18,0.001901606
6,14,19,0.000853335
6,14,20,0.007235226
6,14,21,0.000310358
6,14,22,0.000571877
6,14,23,0.000531087
6,14,24,0.001666887
6,14,25,0.000128198
6,14,26,0.000357795
6,14,27,0.00035523
6,14,28,0
6,14,29,0.00062752
6,14,30,0.000299437
6,14,31,0.002485959
6,14,32,0.000230032
6,14,33,0.001792256
6,14,34,0
6,14,35,0
6,14,36,0
6,14,37,0
6,14,38,0
6,14,39,0
6,14,40,0
6,14,41,0
6,14,42,0
6,14,43,0
6,14,44,0
6,14,45,0
6,14,46,0
6,14,47,0
6,14,48,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0
6,15,6,0
6,15,7,0
6,15,8,0
6,15,9,0
6,15,10,0
6,15,11,0
6,15,12,0
6,15,13,0
6,15,14,0
6,15,15,0.00053852
6,15,16,0
6,15,17,0.004649655
6,15,18,0.003143603
6,15,19,0.001784039
6,15,20,0.003950828
6,15,21,0.001429788
6,15,22,0.004209944
6,15,23,0.002763015
6,15,24,0.000502836
6,15,25,0.000621363
6,15,26,0
6,15,27,0.00074945
6,15,28,0.000304574
6,15,29,0
6,15,30,0
6,15,31,0.000126816
6,15,32,0
6,15,33,0
6,15,34,0
6,15,35,0
6,15,36,0
6,15,37,0
6,15,38,0
6,15,39,0
6,15,40,0
6,15,41,0
6,15,42,0.000655162
6,15,43,0
6,15,44,0
6,15,45,0
6,15,46,0
6,15,47,0
6,15,48,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0
6,16,6,0
6,16,7,0
6,16,8,0
6,16,9,0
6,16,10,0
6,16,11,0
6,16,12,0
6,16,13,0
6,16,14,0
6,16,15,0
6,16,16,0
6,16,17,0
6,16,18,0.002539836
6,16,19,0.005195876
6,16,20,0.000680607
6,16,21,0.003450793
6,16,22,0.001751044
6,16,23,0.000590808
6,16,24,0.000489477
6,16,25,0.000751904
6,16,26,0.003387389
6,16,27,0.001255858
6,16,28,0.00033388
6,16,29,0.000672546
6,16,30,0.002614971
6,16,31,0.002005895
6,16,32,0
6,16,33,0.000257438
6,16,34,0.000301537
6,16,35,0
6,16,36,0
6,16,37,0
6,16,38,0
6,16,39,0
6,16,40,0
6,16,41,0
6,16,42,0
6,16,43,0
6,16,44,0
6,16,45,0
6,16,46,0
6,16,47,0
6,16,48,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0
6,17,8,0
6,17,9,0
6,17,10,0
6,17,11,0
6,17,12,0
6,17,13,0
6,17,14,0
6,17,15,0
6,17,16,0
6,17,17,0
6,17,18,0.001112688
6,17,19,0.00157324
6,17,20,0.001892925
6,17,21,0.004369641
6,17,22,0.004271696
6,17,23,0.00149015
6,17,24,0.001627379
6,17,25,0.000373842
6,17,26,0
6,17,27,0.000218921
6,17,28,0
6,17,29,0.000370352
6,17,30,0.001217284
6,17,31,0.000987659
6,17,32,0
6,17,33,0
6,17,34,0
6,17,35,0
6,17,36,0
6,17,37,0
6,17,38,0
6,17,39,0.00181008
6,17,40,0
6,17,41,0
6,17,42,0
6,17,43,0
6,17,44,0
6,17,45,0
6,17,46,0
6,17,47,0
6,17,48,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0
6,18,6,0
6,18,7,0
6,18,8,0
6,18,9,0
6,18,10,0
6,18,11,0
6,18,12,0
6,18,13,0
6,18,14,0
6,18,15,0
6,18,16,0
6,18,17,0
6,18,18,0
6,18,19,0
6,18,20,0.000755122
6,18,21,0.003342647
6,18,22,0.00034002
6,18,23,0.002302632
6,18,24,0.001483072
6,18,25,0
6,18,26,0.000240479
6,18,27,0.000432948
6,18,28,0
6,18,29,0
6,18,30,0
6,18,31,0
6,18,32,0
6,18,33,0
6,18,34,0
6,18,35,0
6,18,36,0
6,18,37,0
6,18,38,0
6,18,39,0
6,18,40,0
6,18,41,0
6,18,42,0
6,18,43,0
6,18,44,0
6,18,45,0
6,18,46,0
6,18,47,0
6,18,48,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,0
6,19,7,0
6,19,8,0
6,19,9,0
6,19,10,0
6,19,11,0
6,19,12,0
6,19,13,0
6,19,14,0
6,19,15,0
6,19,16,0
6,19,17,0
6,19,18,0
6,19,19,0.001221631
6,19,20,0.001847215
6,19,21,0.005963023
6,19,22,0.001628741
6,19,23,0.003028336
6,19,24,0.001380712
6,19,25,0.001911993
6,19,26,0.003442154
6,19,27,0.001532044
6,19,28,0.003093433
6,19,29,0.000460433
6,19,30,0
6,19,31,0.000581681
6,19,32,0.000817157
6,19,33,0.001043977
6,19,34,0
6,19,35,0
6,19,36,0
6,19,37,0.000605124
6,19,38,0
6,19,39,0.000975241
6,19,40,0
6,19,41,0
6,19,42,0
6,19,43,0
6,19,44,0
6,19,45,0
6,19,46,0
6,19,47,0
6,19,48,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0
6,20,6,0
6,20,7,0
6,20,8,0
6,20,9,0
6,20,10,0
6,20,11,0
6,20,12,0
6,20,13,0
6,20,14,0
6,20,15,0
6,20,16,0
6,20,17,0
6,20,18,0
6,20,19,0
6,20,20,0
6,20,21,0
6,20,22,0.001410567
6,20,23,0.000975015
6,20,24,0.000559722
6,20,25,0.001416507
6,20,26,0.000641854
6,20,27,0.005851406
6,20,28,0
6,20,29,0.002162648
6,20,30,0.000647042
6,20,31,0
6,20,32,0.000995108
6,20,33,0
6,20,34,0
6,20,35,0
6,20,36,0.000662417
6,20,37,0
6,20,38,0
6,20,39,0
6,20,40,0
6,20,41,0
6,20,42,0
6,20,43,0.000249016
6,20,44,0
6,20,45,0
6,20,46,0
6,20,47,0
6,20,48,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,0
6,21,7,0
6,21,8,0
6,21,9,0
6,21,10,0
6,21,11,0
6,21,12,0
6,21,13,0
6,21,14,0
6,21,15,0
6,21,16,0
6,21,17,0
6,21,18,0
6,21,19,0
6,21,20,0
6,21,21,0
6,21,22,0.000389861
6,21,23,0.001080343
6,21,24,0.001844748
6,21,25,0.000127922
6,21,26,0.000111379
6,21,27,0.002165694
6,21,28,0.001539706
6,21,29,0.002684525
6,21,30,0.000241437
6,21,31,0
6,21,32,0
6,21,33,0.000383004
6,21,34,0
6,21,35,0
6,21,36,0
6,21,37,0
6,21,38,0
6,21,39,0
6,21,40,0
6,21,41,0
6,21,42,0
6,21,43,0
6,21,44,0
6,21,45,0
6,21,46,0
6,21,47,0
6,21,48,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,0
6,22,7,0
6,22,8,0
6,22,9,0
6,22,10,0
6,22,11,0
6,22,12,0
6,22,13,0
6,22,14,0
6,22,15,0
6,22,16,0
6,22,17,0
6,22,18,0
6,22,19,0
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0.001177413
6,22,24,0.00140755
6,22,25,0.002036656
6,22,26,0
6,22,27,0.00092674
6,22,28,0.000655162
6,22,29,0.002209959
6,22,30,0.001685304
6,22,31,0.00159425
6,22,32,0
6,22,33,0
6,22,34,0
6,22,35,0
6,22,36,0
6,22,37,0
6,22,38,0
6,22,39,0
6,22,40,0
6,22,41,0
6,22,42,0
6,22,43,0
6,22,44,0
6,22,45,0
6,22,46,0
6,22,47,0
6,22,48,0.000369648
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,0
6,23,7,0
6,23,8,0
6,23,9,0
6,23,10,0
6,23,11,0
6,23,12,0
6,23,13,0
6,23,14,0
6,23,15,0
6,23,16,0
6,23,17,0
6,23,18,0
6,23,19,0
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,23,24,0
6,23,25,0.001150511
6,23,26,0.000238912
6,23,27,0.001114827
6,23,28,0.001215253
6,23,29,0.001021218
6,23,30,0.000339951
6,23,31,0.001185478
6,23,32,0
6,23,33,0.002887859
6,23,34,0
6,23,35,0.000296697
6,23,36,0.00038309
6,23,37,0
6,23,38,0.002589695
6,23,39,0
6,23,40,0
6,23,41,0
6,23,42,0
6,23,43,0
6,23,44,0
6,23,45,0
6,23,46,0
6,23,47,0
6,23,48,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,0
6,24,7,0
6,24,8,0
6,24,9,0
6,24,10,0
6,24,11,0
6,24,12,0
6,24,13,0
6,24,14,0
6,24,15,0
6,24,16,0
6,24,17,0
6,24,18,0
6,24,19,0
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,24,24,0
6,24,25,0
6,24,26,0.000957354
6,24,27,0.005313172
6,24,28,0.007273619
6,24,29,0.000941538
6,24,30,0.001657914
6,24,31,0.00452453
6,24,32,0
6,24,33,0.005183178
6,24,34,0
6,24,35,0.0005582
6,24,36,0.00085037
6,24,37,0
6,24,38,0.000855492
6,24,39,0
6,24,40,0.000362338
6,24,41,0
6,24,42,0
6,24,43,0
6,24,44,0
6,24,45,0
6,24,46,0
6,24,47,0
6,24,48,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0
6,25,6,0
6,25,7,0
6,25,8,0
6,25,9,0
6,25,10,0
6,25,11,0
6,25,12,0
6,25,13,0
6,25,14,0
6,25,15,0
6,25,16,0
6,25,17,0
6,25,18,0
6,25,19,0
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,25,24,0
6,25,25,0
6,25,26,0.001311462
6,25,27,0.002836532
6,25,28,0.002756348
6,25,29,0
6,25,30,0.00183745
6,25,31,0.001715762
6,25,32,0.005778866
6,25,33,0
6,25,34,0.000326339
6,25,35,0.000746207
6,25,36,0
6,25,37,0.000557873
6,25,38,0.000396443
6,25,39,0.001658219
6,25,40,0
6,25,41,0.000339951
6,25,42,0
6,25,43,0
6,25,44,0
6,25,45,0
6,25,46,0
6,25,47,0
6,25,48,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,0
6,26,7,0
6,26,8,0
6,26,9,0
6,26,10,0
6,26,11,0
6,26,12,0
6,26,13,0
6,26,14,0
6,26,15,0
6,26,16,0
6,26,17,0
6,26,18,0
6,26,19,0
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,26,24,0
6,26,25,0
6,26,26,0
6,26,27,0.00090344
6,26,28,0.00533749
6,26,29,0.003089515
6,26,30,0.002031494
6,26,31,0.000172271
6,26,32,0.002255267
6,26,33,0.001078644
6,26,34,0.010002053
6,26,35,0.001445208
6,26,36,0.000719366
6,26,37,0.001761533
6,26,38,0.000924529
6,26,39,0
6,26,40,0
6,26,41,0
6,26,42,0
6,26,43,0
6,26,44,0
6,26,45,0
6,26,46,0
6,26,47,0
6,26,48,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0
6,27,6,0
6,27,7,0
6,27,8,0
6,27,9,0
6,27,10,0
6,27,11,0
6,27,12,0
6,27,13,0
6,27,14,0
6,27,15,0
6,27,16,0
6,27,17,0
6,27,18,0
6,27,19,0
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,27,24,0
6,27,25,0
6,27,26,0
6,27,27,0.000500712
6,27,28,0.002130941
6,27,29,0.006759196
6,27,30,0.009739224
6,27,31,0.014596183
6,27,32,0.006667698
6,27,33,0.002022315
6,27,34,0.001336969
6,27,35,0.002415372
6,27,36,0
6,27,37,0.001456766
6,27,38,0.000275093
6,27,39,0.00158196
6,27,40,0
6,27,41,0.00133592
6,27,42,0
6,27,43,0
6,27,44,0
6,27,45,0
6,27,46,0
6,27,47,0
6,27,48,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0
6,28,6,0
6,28,7,0
6,28,8,0
6,28,9,0
6,28,10,0
6,28,11,0
6,28,12,0
6,28,13,0
6,28,14,0
6,28,15,0
6,28,16,0
6,28,17,0
6,28,18,0
6,28,19,0
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,28,24,0
6,28,25,0
6,28,26,0
6,28,27,0
6,28,28,0.001642018
6,28,29,0.000357795
6,28,30,0.0011074
6,28,31,0.003456258
6,28,32,0.004335742
6,28,33,0.005391
6,28,34,0.018039241
6,28,35,0.00563383
6,28,36,0.000573578
6,28,37,0.000532755
6,28,38,0.000551174
6,28,39,0.001306441
6,28,40,0.000280471
6,28,41,0
6,28,42,0
6,28,43,0
6,28,44,0
6,28,45,0
6,28,46,0
6,28,47,0
6,28,48,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,0
6,29,7,0
6,29,8,0
6,29,9,0
6,29,10,0
6,29,11,0
6,29,12,0
6,29,13,0
6,29,14,0
6,29,15,0
6,29,16,0
6,29,17,0
6,29,18,0
6,29,19,0
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,29,24,0
6,29,25,0
6,29,26,0
6,29,27,0
6,29,28,0
6,29,29,0
6,29,30,0.000699843
6,29,31,0.004391575
6,29,32,0.005665352
6,29,33,0.007795995
6,29,34,0.003539149
6,29,35,0.003338246
6,29,36,0.002480916
6,29,37,0.001242423
6,29,38,0.002403432
6,29,39,0.000858454
6,29,40,0.000201483
6,29,41,0
6,29,42,0.001955482
6,29,43,0
6,29,44,0
6,29,45,0
6,29,46,0
6,29,47,0
6,29,48,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0
6,30,6,0
6,30,7,0
6,30,8,0
6,30,9,0
6,30,10,0
6,30,11,0
6,30,12,0
6,30,13,0
6,30,14,0
6,30,15,0
6,30,16,0
6,30,17,0
6,30,18,0
6,30,19,0
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
6,30,24,0
6,30,25,0
6,30,26,0
6,30,27,0
6,30,28,0
6,30,29,0
6,30,30,0
6,30,31,0.003838029
6,30,32,0.005594959
6,30,33,0.011248977
6,30,34,0.006466986
6,30,35,0.008264045
6,30,36,0.009857072
6,30,37,0.013015999
6,30,38,0.017308604
6,30,39,0.000248399
6,30,40,0
6,30,41,0.002154622
6,30,42,0
6,30,43,0
6,30,44,0
6,30,45,0
6,30,46,0
6,30,47,0
6,30,48,0
6,31,1,0
6,31,2,0
6,31,3,0
6,31,4,0
6,31,5,0
6,31,6,0
6,31,7,0
6,31,8,0
6,31,9,0
6,31,10,0
6,31,11,0
6,31,12,0
6,31,13,0
6,31,14,0
6,31,15,0
6,31,16,0
6,31,17,0
6,31,18,0
6,31,19,0
6,31,20,0
6,31,21,0
6,31,22,0
6,31,23,0
6,31,24,0
6,31,25,0
6,31,26,0
6,31,27,0
6,31,28,0
6,31,29,0
6,31,30,0
6,31,31,0
6,31,32,0.001316552
6,31,33,0.002163813
6,31,34,0.007210034
6,31,35,0.007311115
6,31,36,0.006487334
6,31,37,0.005509493
6,31,38,0.018878731
6,31,39,0.006547954
6,31,40,0.001978759
6,31,41,0.001420641
6,31,42,0.001383451
6,31,43,0
6,31,44,0
6,31,45,0.000634639
6,31,46,0
6,31,47,0
6,31,48,0
6,32,1,0
6,32,2,0
6,32,3,0
6,32,4,0
6,32,5,0
6,32,6,0
6,32,7,0
6,32,8,0
6,32,9,0
6,32,10,0
6,32,11,0
6,32,12,0
6,32,13,0
6,32,14,0
6,32,15,0
6,32,16,0
6,32,17,0
6,32,18,0
6,32,19,0
6,32,20,0
6,32,21,0
6,32,22,0
6,32,23,0
6,32,24,0
6,32,25,0
6,32,26,0
6,32,27,0
6,32,28,0
6,32,29,0
6,32,30,0
6,32,31,0
6,32,32,0
6,32,33,0.001690771
6,32,34,0.009767365
6,32,35,0.040162347
6,32,36,0.012152901
6,32,37,0.011491246
